,avg,std
ALKBH1,-0.23152612311757925,0.15102680764455223
ALKBH2,0.13615014907581166,0.11478465905987056
ALKBH3,-0.04830412744810429,0.1326798055041652
ALKBH4,-0.14476582866025572,0.1356421830865607
ALKBH5,-0.1689685432949172,0.15601069820806557
ALKBH6,-0.016859453560531867,0.1412880795943243
ALKBH7,-0.1436897755050996,0.14181470325443243
ALKBH8,-0.000568823105241832,0.15125501386781798
ALLC,-0.0785997158601623,0.12495755539404257
ALMS1,0.0028347881638701887,0.12156204017491093
ALOX12,0.0963616098910597,0.1409207523957244
ALOX12B,0.02623097865640569,0.13692484882771364
ALOX15,-0.15059711170484644,0.14319089872423166
ALOX15B,0.1502327260029995,0.13222996621107821
ALOX5,-0.07771244204879833,0.11839009181405519
ALOX5AP,0.18726595051234862,0.13317607743899293
ALOXE3,-0.17706822563338295,0.1334536276770251
ALPG,-0.02983826126752929,0.12906623876139933
ALPI,0.005330539007122704,0.12269694676042732
ALPK1,0.04185857010740344,0.0937972479923293
ALPK2,0.09290958213805835,0.12675821179040814
ALPK3,0.09155771780863835,0.13093386914373822
ALPL,0.01633212922977184,0.12797516569621317
ALPP,0.11908945553869192,0.13809546951279783
ALS2,0.160562189773766,0.08230447309591024
ALS2CL,-0.03074802526706317,0.10621389974481739
ALS2CR12,-0.03654373671143243,0.13040972633353748
ALX1,-0.146185262540807,0.1456632488521326
ALX3,-0.3607915266173442,0.1472986145702106
ALX4,-0.1611052894769319,0.1337444506661124
ALYREF,-0.7232758611813245,0.19715471783538782
AMACR,0.07796354728789362,0.13811149433620978
AMBN,-0.08194674475031284,0.11431533509885343
AMBP,-0.09986177118739409,0.14426011028001945
AMBRA1,-0.15419333371598168,0.4350723360749912
AMD1,-0.3604246170314597,0.2755116403178966
AMDHD1,-0.03970944227724632,0.128388677167702
AMDHD2,-0.009912550040264218,0.1197029758970545
AMELX,0.1328767502569808,0.10339815697248449
AMER1,0.1525200162581521,0.12098267893671383
AMER2,-0.3160299011239927,0.14482777074902103
AMER3,-0.08303158748984074,0.1220126030986812
AMFR,-0.2535918048704819,0.1595821553258654
AMH,0.024448981828155945,0.11346085187075426
AMHR2,-0.06739762227087522,0.11645995215792282
AMIGO1,0.01973554891095001,0.11332122616598235
AMIGO2,0.10100691666041006,0.13282907504526378
AMIGO3,0.048195099523519,0.11219059895556201
AMMECR1,0.07782522873337039,0.12810354983987815
AMMECR1L,-0.020341241649219664,0.12102973707216572
AMN,0.026610272028656755,0.1356827882076141
AMN1,0.0640112730423348,0.1213666388838207
AMOT,0.059737273060991566,0.12033133431822052
AMOTL1,0.05024926628536741,0.14649602170283438
AMOTL2,0.11498453455624778,0.21391695920865003
AMPD1,-0.02888759222621226,0.14863003003519912
AMPD2,0.019915178092162433,0.11319561316293132
AMPD3,-0.02565174584762728,0.12201346722486521
AMPH,-0.014580333394666294,0.12448493259395177
AMT,0.12391411267616559,0.12979409089950786
AMTN,0.04115239149480032,0.10781442152045753
AMY1A,0.18556612824116028,0.08948871077677029
AMY2A,-0.2661037546868868,0.16444558059678957
AMY2B,-0.16659462272026018,0.08718028878745039
AMZ1,-0.13518869392316227,0.131431100545968
AMZ2,0.16149290125471924,0.0955263265450213
ANAPC1,-1.030064636806228,0.1812837164965917
ANAPC10,-0.5682135687869073,0.16096937770104375
ANAPC11,-1.5931363392076745,0.1936041189503224
ANAPC13,-0.7829820719796515,0.22089416546909343
ANAPC15,-0.7859243097754899,0.2981358649478562
ANAPC16,0.017678901424259284,0.1319437261293071
ANAPC2,-1.3626981180725972,0.19517376145164458
ANAPC4,-1.3705671070409375,0.22478550075081713
ANAPC5,-0.9382572190539141,0.16951764846717943
ANAPC7,-0.20414730604131356,0.14677525505440117
ANG,-0.17405519889535165,0.14212582337940488
ANGEL1,-0.07488853078476827,0.1108939035934601
ANGEL2,-0.04583496693145375,0.11221928616290874
ANGPT1,0.0043046467562924485,0.14340460629808088
ANGPT2,-0.0448980627921256,0.10202552290579425
ANGPT4,0.3153937168774265,0.14157998299932734
ANGPTL1,0.05812603738547355,0.11112474533195153
ANGPTL2,0.09355971427213346,0.1184178236501468
ANGPTL3,-0.005750214198908363,0.11724723987152734
ANGPTL4,-0.018830464461718762,0.13492521304235044
ANGPTL5,0.08535448082185094,0.10293025573544319
ANGPTL6,-0.1531151733813748,0.14315689086725847
ANGPTL7,-0.05255005742657361,0.11126729942307392
ANGPTL8,-0.017163345622032,0.1278478510182149
ANHX,-0.14812471119624465,0.15070929457683999
ANK1,0.09291511717120632,0.1394263577257073
ANK2,0.1285964141631055,0.12260566568417536
ANK3,-0.0076739502660171715,0.13301459864177928
ANKAR,0.14881548955085863,0.12214662566738586
ANKDD1A,-0.03979631747083349,0.1225084067320605
ANKDD1B,0.11837370412171246,0.12618734643878946
ANKEF1,0.10880886865686011,0.1224238177494498
ANKFN1,-0.027401493119136793,0.11540816621323213
ANKFY1,-0.09102002326268811,0.15861251014619948
ANKH,-0.11336404181258537,0.1686027631345999
ANKHD1,-0.16183156967944007,0.17892779168444325
ANKIB1,-0.07083657277985055,0.11631290197985246
ANKK1,-0.007706225720702358,0.11633172869264562
ANKLE1,-0.17506062528471314,0.14771968416033013
ANKLE2,-1.8479312807829507,0.20186646900748237
ANKMY1,0.07633972892935696,0.11304397486616183
ANKMY2,-0.10851757609557575,0.15080655432983905
ANKRA2,-0.1813989018422491,0.14288621544285124
ANKRD1,0.06709818663900279,0.115546502376965
ANKRD10,-0.051961719388638514,0.15539028628284898
ANKRD11,-0.5342758798650533,0.21090224774530303
ANKRD12,0.024056470950736517,0.13023570581258467
ANKRD13A,-0.08137432807215125,0.1269535712759315
ANKRD13B,0.15395116581575705,0.1256011981038889
ANKRD13C,-0.05381306492982784,0.14572560591150205
ANKRD13D,0.11439190158075911,0.13194995881636423
ANKRD16,-0.11036478081778192,0.1238341651992614
ANKRD17,-0.3488802627635239,0.25683780642391263
ANKRD18A,0.02239366286965151,0.11682875715473046
ANKRD2,0.010738885440383612,0.13311708478666143
ANKRD20A1,-1.0046058808986424,0.18745294119172157
ANKRD22,-0.23886808711044455,0.12674687940955454
ANKRD23,-0.20536088670496833,0.11933831630166895
ANKRD24,-0.274320157394356,0.11974337596425885
ANKRD26,0.23817726057829364,0.13182592713793695
ANKRD27,0.001312673174319213,0.1457465768791984
ANKRD28,0.14246104876384436,0.13918924723989007
ANKRD29,0.13851620425123584,0.12227311327912811
ANKRD30A,-0.06420605540349941,0.12127707819217498
ANKRD30B,-0.04259175095101381,0.12695454810945053
ANKRD31,-0.32043589649024,0.135685241483122
ANKRD33,-0.10435419937523606,0.12049039311549849
ANKRD33B,-0.04952391997169916,0.12895542570952104
ANKRD34A,-0.1341855652503739,0.14594304221430834
ANKRD34B,-0.08946413208692898,0.11227935022092464
ANKRD34C,0.027767555745121724,0.11792816942160561
ANKRD35,-0.18136322649404948,0.13888460136315178
ANKRD36B,-0.9036969325480524,0.17086048763230044
ANKRD37,0.042754823761628,0.12549237767075716
ANKRD39,-0.1690373621622803,0.14663937420358847
ANKRD40,-0.23896585515088029,0.14980604781774098
ANKRD42,0.00589942418361197,0.13498637828843735
ANKRD44,-0.04211724348129857,0.10976274728582541
ANKRD45,0.1369376023652218,0.1104527935653738
ANKRD46,0.07083787582405489,0.11685269460530812
ANKRD49,-0.6485603224481148,0.28798995462482024
ANKRD50,-0.008985692284850718,0.1150726830840775
ANKRD52,-0.212035607712556,0.24136599531215092
ANKRD53,-0.11534186120131534,0.13885149726319604
ANKRD54,-0.31421772423304334,0.15170475576216474
ANKRD55,-0.02707212972916021,0.11503987033787583
ANKRD6,-0.00907443904690489,0.120533425115422
ANKRD61,0.043317616141274,0.12230943875488191
ANKRD62,0.024284042862864143,0.12440656210077258
ANKRD65,-0.03301360998438697,0.1285861839845843
ANKRD66,0.05291283441466497,0.12609170846719397
ANKRD7,-0.017183149683836375,0.12103424707813079
ANKRD9,-0.03334545118615446,0.14261734541221616
ANKS1A,0.10721472120909474,0.12382825712496161
ANKS1B,0.10828326152961726,0.109182782272762
ANKS3,-0.12811253428742675,0.15198213721308002
ANKS4B,0.0429897915160919,0.10579816503657002
ANKS6,-0.4624827640684178,0.16108043915159195
ANKZF1,-0.07992587721417163,0.11443236924222597
ANLN,-0.6420747503915317,0.24600575239344222
ANO1,-0.10115527079922625,0.1683122858152741
ANO10,0.17806968160028616,0.10269351547610936
ANO2,-0.06247125550040029,0.11251611524898375
ANO3,0.09640740571831136,0.09197886164436013
ANO4,-0.15897628995844731,0.12276335900575618
ANO5,-0.051449398424310185,0.1279472157267093
ANO6,-0.006088848556433078,0.11853572556716738
ANO7,0.05759919261182203,0.1058131407817919
ANO8,-0.00015118029893148175,0.13288871943838046
ANO9,0.1216138589094428,0.11899868252502996
ANOS1,0.11564909696207944,0.11073956295348357
ANP32A,-0.1981613051592627,0.14104171815962846
ANP32B,-0.0650476021765389,0.16711313256485025
ANP32D,-0.08068701262362223,0.12057483114609022
ANP32E,-0.2899720276278299,0.17179014366966305
ANPEP,-0.06427901060246695,0.12183359844672549
ANTXR1,0.05279655880656744,0.12452384005125873
ANTXR2,0.11872548335630566,0.1181840348779898
ANTXRL,-0.2945785832797516,0.13106456182012022
ANXA1,0.14585799003607983,0.1250012246548537
ANXA10,0.030416253991085905,0.11866679647352926
ANXA11,-0.11790347158911765,0.11943379465995148
ANXA13,-0.0022996485070687325,0.1382365520361619
ANXA2,0.08757345346694824,0.12105012763754515
ANXA2R,-0.10650302687995554,0.11958246851107553
ANXA3,0.07447098511171123,0.10969575174490422
ANXA4,0.11330369495114617,0.10846659563183607
ANXA5,0.1324572637158169,0.09856126010825214
ANXA6,-0.048289083145995886,0.12416022624376574
ANXA7,-0.1528018562214346,0.12405081179554352
ANXA8,-0.019230650189827014,0.11498674968357715
ANXA8L1,-0.15719539854809755,0.13203542469956317
ANXA9,-0.3007209767584445,0.13996951962029602
AOAH,0.289978346724158,0.11947585441825262
AOC1,-0.10548093253606856,0.11700212873660269
AOC2,-0.21376360570150038,0.13453719149052024
AOC3,-0.21776823122461528,0.14239495371903627
AOX1,0.11645927467195667,0.09875936342957538
AP1AR,0.07151689069379491,0.11916622994054364
AP1B1,-0.13264952447900216,0.16886988974749081
AP1G1,-0.17364163462536106,0.21542983123052356
AP1G2,-0.39892970343425566,0.15358609696845826
AP1M1,-0.15912943724786122,0.1922385184130712
AP1M2,-0.08312209802519174,0.13990674658332103
AP1S1,-0.19209023560467173,0.14422408535663994
AP1S2,0.2862721252004866,0.0835520782170821
AP1S3,-0.2281188840792601,0.12676965078268082
AP2A1,-0.059425042983085444,0.17025273569916402
AP2A2,0.2588674124969342,0.13736612853874502
AP2B1,-0.116610462881366,0.17757277263780133
AP2M1,-0.8395931700513122,0.30400776080563596
AP2S1,-0.9226110371110232,0.32771064044858905
AP3B1,-0.29080979896164477,0.18406448472810213
AP3B2,-0.06009740024161548,0.11700235761352529
AP3D1,-0.04719330456918397,0.1559349689094665
AP3M1,-0.1498598143520794,0.12553224490480475
AP3M2,-0.2274089129972344,0.13325134784255077
AP3S1,-0.14829000757680103,0.15538957580801305
AP3S2,-0.1428866102813879,0.12262882906774417
AP4B1,0.009570183027786883,0.14415518864320032
AP4E1,-0.07899639137662873,0.12017672161906234
AP4M1,0.10850267993723936,0.12275006628188721
AP4S1,-0.26283805506658287,0.12608324990810116
AP5B1,-0.05073392776812562,0.1339827570665767
AP5M1,0.05580753557593527,0.12846763569905872
AP5S1,0.07336714963013237,0.14411440299660166
AP5Z1,-0.04196480908474698,0.13474982019614473
APAF1,-0.05937149222818027,0.12253150600036601
APBA1,-0.029994538436065758,0.10408590585561549
APBA2,-0.08188717924140441,0.13122854175139692
APBA3,0.16902485092020395,0.13107388347814347
APBB1,-0.006937095763772379,0.12923062363563412
APBB1IP,0.09345414769986675,0.12046717773601062
APBB2,0.03216569075733996,0.11004697728524293
APBB3,-0.08400649792413668,0.09679345430324511
APC,-0.4906302684577446,0.24502883588526939
APC2,-0.15997190799905495,0.1300390227451301
APCDD1,0.2089013618666124,0.1300248474342045
APCDD1L,0.19000935275206593,0.12228277863327564
APCS,-0.17785197538075745,0.12008115495237373
APEH,-0.17824284733635995,0.12312528496325345
APEX1,-0.05962670400574638,0.13468839003467917
APEX2,-0.36060501523898675,0.24784179419285904
APH1A,-0.040021323662495584,0.15620332589985444
APH1B,-0.021239670042355958,0.12999182467409637
API5,-0.32649654617558416,0.17315377786703576
APIP,-0.007929868240673137,0.15359533673619674
APLF,0.035746977031972736,0.1124515092300537
APLN,0.22376240951636883,0.09122544891074637
APLNR,-0.17821444163284747,0.13047936290619844
APLP1,-0.1958416664272917,0.1383205830746092
APLP2,0.1711648751564483,0.11597156112075374
APMAP,-0.00730083278485122,0.13778473860279067
APOA1,-0.0325372414609336,0.1290307868649116
APOA2,0.0032208158193355765,0.10893966285292217
APOA4,0.1182087497649391,0.10958241358603428
APOA5,-0.04281986061710279,0.13913195558357241
APOB,0.17156227079742617,0.11334466741331413
APOBEC1,-0.10869328496593202,0.11506414364995253
APOBEC2,-0.1148010046966406,0.12709948225050563
APOBEC3A,0.01012230670118205,0.12315177358914349
APOBEC3B,-0.13132737539867476,0.11959286108674694
APOBEC3C,0.026344201042393746,0.11000830969961153
APOBEC3D,-0.18368694176824302,0.14003694957195587
APOBEC3F,0.027820688049771784,0.10510622054051885
APOBEC3G,-0.17521226856935138,0.12564311098966954
APOBEC3H,-0.03250313469584391,0.12920667086939217
APOBEC4,0.11618726361438436,0.1070521905910048
APOBR,-0.056105767467448796,0.12997015098203707
APOC1,-0.3339576071224867,0.16066794941931245
APOC2,-0.07858732748611148,0.12388540869662244
APOC3,0.05918817983293905,0.12352860569400217
APOC4,0.058490993264233064,0.11714063281330024
APOD,-0.09006132139615487,0.12525142489452742
APOE,-0.10062137828891034,0.13507070616953712
APOF,-0.13451673120395016,0.11386692499723293
APOH,0.038193662185974205,0.11573533680347536
APOL1,-0.017090851451974975,0.10767879708202992
APOL2,-0.019837672338148458,0.13842368648918246
APOL3,0.09672132790650735,0.12496487006868189
APOL5,-0.08640481290995768,0.12632920248820587
APOL6,0.11690396777461388,0.12189608390957167
APOLD1,-0.15434415960205997,0.13776271296289572
APOM,-0.09629999504830646,0.1225538842587905
APOO,0.10704746822586703,0.1036799705141669
APOOL,-0.06491870078824458,0.13162752420445745
APOPT1,-0.11709196146482241,0.14367584539406006
APP,0.012811460151791904,0.13229086405321006
APPBP2,0.04574108113985363,0.12572166104330992
APPL1,0.024323204899985483,0.11741889944059943
APPL2,0.14171105083189542,0.09737791876797429
APRT,-0.2506310120436264,0.13457227216696313
APTX,-0.04455057270395345,0.13466882124566637
AQP1,0.10532136284239425,0.1290452543749462
AQP10,-0.19643567746659307,0.14288983067236471
AQP11,0.13430094028640502,0.1307230066082661
AQP12B,-0.19141085401357869,0.13996437397854455
AQP2,-0.14002869652934727,0.14363118468360167
AQP3,-0.11792194653364407,0.13569276172992698
AQP4,0.08000103142919468,0.11971306176805928
AQP5,-0.08657326638880854,0.151077869471086
AQP6,-0.17569700861701404,0.13750523384735774
AQP7,-0.9089288986936978,0.1724401574157831
AQP8,0.10680481964874655,0.13502324269973978
AQP9,-0.17860422865755363,0.12202194527556282
AQR,-1.0586845287086715,0.20971967383241447
AR,-0.029420097831708104,0.1377828945657677
ARAF,0.0016915741269582275,0.12048736603741705
ARAP1,-0.04108733707494663,0.1284990686918624
ARAP2,0.13365133569780072,0.1204666381079597
ARAP3,0.08221922007323407,0.1146747273214821
ARC,0.11233781139404876,0.12890101832448733
ARCN1,-1.2248149471289973,0.2120562617843283
AREG,0.03787662175859459,0.12825805697704348
AREL1,-0.27744104066444497,0.13824774470490434
ARF1,-0.4384626052065083,0.27046623225095023
ARF3,-0.2947138446781782,0.1383515628528507
ARF4,-0.7369374555789694,0.30494929474689864
ARF5,-0.01521773926638827,0.11952371661493502
ARF6,-0.3523886449696249,0.2373950798994994
ARFGAP1,0.008842808266592254,0.13340878701324016
ARFGAP2,-0.1277689032240429,0.14983988232878168
ARFGAP3,0.13169147629431135,0.1154716631263504
ARFGEF1,-0.15001906600496534,0.1318447861112659
ARFGEF2,-0.036636511596592654,0.13605181204796707
ARFGEF3,0.03948910634232907,0.1271841956308451
ARFIP1,0.05608379958665839,0.11682004124239921
ARFIP2,-0.08235615596626739,0.1258706937720882
ARFRP1,-0.7247060995907373,0.22243103440689413
ARG1,0.14288922327975068,0.10991090850291667
ARG2,0.07260092966494114,0.09844213813528276
ARGFX,-0.703221424599186,0.1369659855089256
ARGLU1,-0.8924589874347558,0.21096466521192506
ARHGAP1,-0.1883284757228084,0.1834362414856615
ARHGAP10,0.20530277110633077,0.11008925713788917
ARHGAP11A,-0.29198980460104523,0.1644976030471321
ARHGAP11B,-0.42562545736009394,0.14065496695792046
ARHGAP12,0.05850484625162277,0.13834582173978924
ARHGAP15,-0.008607516035230337,0.12203965768217047
ARHGAP17,0.07491704605089693,0.1292387357228737
ARHGAP18,0.0995436571258184,0.11580130412173807
ARHGAP19,-0.05474227129749292,0.11404387228265463
ARHGAP20,0.13916690134526483,0.11325525493272795
ARHGAP21,0.013323387765555611,0.16289873090018364
ARHGAP22,0.046958526732391044,0.11489693299884954
ARHGAP23,-0.3700177658855014,0.13553472762663696
ARHGAP24,0.14510751355541826,0.11550847895572287
ARHGAP25,-0.04386573793590266,0.11062356439398587
ARHGAP26,0.17702916186808376,0.14639334359261294
ARHGAP27,-0.10215178035173947,0.15060773826850618
ARHGAP28,0.10325442144010161,0.12273059326399516
ARHGAP29,-0.1375056165975582,0.22195865967981707
ARHGAP30,-0.006344532626769237,0.14171497209292735
ARHGAP31,-0.04811927374659781,0.1330895213188604
ARHGAP32,0.15732214267513114,0.10966353031302786
ARHGAP33,-0.05308508241827907,0.12811246077675717
ARHGAP35,0.3310879458746447,0.14497639298611492
ARHGAP36,0.10174459278940273,0.12611653328662556
ARHGAP39,0.04027389576444544,0.13344047376337678
ARHGAP4,0.0487886373779364,0.14439216184754045
ARHGAP44,0.27154538643761905,0.10381513061475922
ARHGAP45,-0.11272085811196209,0.19443607820116354
ARHGAP5,-0.1926347430939607,0.16638859693079158
ARHGAP6,0.10316304125416226,0.1193845641987977
ARHGAP8,-0.06963583822408853,0.10856670242079895
ARHGAP9,-0.36958482402551907,0.14078267612547046
ARHGDIA,-0.16622729706441616,0.1772871705410448
ARHGDIB,0.1835329965722732,0.11641805198611728
ARHGDIG,-0.00041555314029680974,0.12897404870334578
ARHGEF1,-0.045098030352718935,0.1529142828006241
ARHGEF10,0.05702487689275764,0.11708361288665922
ARHGEF10L,0.04348507205833294,0.11059937526831459
ARHGEF11,-0.24187733810862772,0.13758021553377672
ARHGEF12,0.09024534795021787,0.16266376826686374
ARHGEF15,0.019518079664857385,0.12151056987562885
ARHGEF16,-0.15722091977936656,0.12632410803925376
ARHGEF17,-0.040101997463435485,0.13249020565143274
ARHGEF18,0.08122834287515199,0.14125867882825555
ARHGEF19,-0.10846004660054026,0.12316068136828287
ARHGEF2,-0.1361004431711436,0.14650503361483405
ARHGEF25,-0.08966083455669388,0.13992808353548497
ARHGEF26,-0.06605368048970026,0.13171388615557716
ARHGEF28,-0.26722439155651956,0.13463672627296872
ARHGEF3,0.04811132882492903,0.11556400734153263
ARHGEF33,-0.20471110513872748,0.14514525977144482
ARHGEF35,0.21899945846466126,0.15027931635338823
ARHGEF37,0.13674292979909816,0.09357367495990536
ARHGEF38,0.10381794183361091,0.1190451354620189
ARHGEF39,-0.06193394778279226,0.13427304766040457
